         4601 function calls (4595 primitive calls) in 0.019 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 common.py:702(is_datetimelike)
        1    0.000    0.000    0.000    0.000 base.py:1658(is_unique)
        1    0.000    0.000    0.000    0.000 database.py:251(__getitem__)
        1    0.000    0.000    0.000    0.000 managers.py:963(iget)
        2    0.000    0.000    0.000    0.000 topology.py:188(_select_servers_loop)
        1    0.000    0.000    0.000    0.000 collection.py:75(__init__)
       16    0.000    0.000    0.000    0.000 son.py:57(__setitem__)
        1    0.000    0.000    0.000    0.000 message.py:181(_gen_find_command)
        2    0.000    0.000    0.000    0.000 client_session.py:537(_apply_to)
        1    0.000    0.000    0.000    0.000 socket.py:189(__init__)
        2    0.000    0.000    0.000    0.000 numeric.py:676(require)
        1    0.000    0.000    0.000    0.000 topology.py:226(select_server_by_address)
       31    0.000    0.000    0.000    0.000 _weakrefset.py:70(__contains__)
        1    0.000    0.000    0.000    0.000 uuid.py:602(uuid4)
        2    0.000    0.000    0.000    0.000 _dtype.py:46(__str__)
        1    0.000    0.000    0.000    0.000 collection.py:1266(find)
      150    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 topology_description.py:217(apply_selector)
        2    0.000    0.000    0.000    0.000 mongo_client.py:1046(_get_topology)
        1    0.000    0.000    0.000    0.000 managers.py:306(_verify_integrity)
        1    0.000    0.000    0.000    0.000 cursor.py:112(__init__)
        2    0.000    0.000    0.000    0.000 mongo_client.py:1604(_receive_cluster_time)
        3    0.000    0.000    0.000    0.000 generic.py:5069(__setattr__)
        2    0.000    0.000    0.000    0.000 common.py:403(is_datetime64_dtype)
        2    0.000    0.000    0.000    0.000 thread_util.py:83(release)
        2    0.000    0.000    0.000    0.000 generic.py:127(__init__)
        2    0.000    0.000    0.000    0.000 topology.py:132(open)
        1    0.000    0.000    0.000    0.000 blocks.py:2626(__init__)
        1    0.000    0.000    0.000    0.000 message.py:216(_gen_get_more_command)
       28    0.000    0.000    0.000    0.000 {numpy.array}
        2    0.000    0.000    0.000    0.000 message.py:1469(unpack)
        3    0.000    0.000    0.000    0.000 managers.py:139(shape)
        7    0.000    0.000    0.000    0.000 base.py:3940(__getitem__)
        1    0.000    0.000    0.000    0.000 uuid.py:103(__init__)
        2    0.000    0.000    0.000    0.000 thread_util.py:63(release)
        6    0.000    0.000    0.000    0.000 arrays.py:7(extract_array)
        1    0.000    0.000    0.000    0.000 message.py:1401(unpack_response)
       13    0.000    0.000    0.000    0.000 dtypes.py:68(find)
      157    0.000    0.000    0.000    0.000 collection.py:310(database)
       10    0.000    0.000    0.000    0.000 {pandas._libs.lib.infer_datetimelike_array}
       34    0.000    0.000    0.000    0.000 {hasattr}
        2    0.000    0.000    0.000    0.000 topology.py:460(_ensure_opened)
        2    0.000    0.000    0.000    0.000 cursor.py:294(__die)
        1    0.000    0.000    0.000    0.000 base.py:5408(default_index)
        1    0.000    0.000    0.000    0.000 base.py:646(<lambda>)
       38    0.000    0.000    0.000    0.000 son.py:77(__iter__)
